order_id,branch,city,date,item,category,quantity,revenue,order_value,week_start,footfall_count
1258,LHR-02,Lahore,2026-05-27,Chapli Kabab,BBQ,2,1331.29,1331.29,2026-05-25,1093
1259,LHR-02,Lahore,2026-05-27,Zinger Wrap,Wraps,1,562.71,562.71,2026-05-25,1093
1260,LHR-02,Lahore,2026-05-27,Fries,Sides,3,757.46,757.46,2026-05-25,1093
1261,LHR-02,Lahore,2026-05-27,Beef Biryani,Rice,3,1396.78,1396.78,2026-05-25,1093
1262,LHR-02,Lahore,2026-05-27,Chicken Karahi,Main Course,1,1204.19,1204.19,2026-05-25,1093
1263,LHR-02,Lahore,2026-05-27,Fries,Sides,2,490.37,490.37,2026-05-25,1093
1264,LHR-02,Lahore,2026-05-27,Chapli Kabab,BBQ,2,1407.95,1407.95,2026-05-25,1093
1265,LHR-02,Lahore,2026-05-27,Soft Drink,Beverages,2,247.95,247.95,2026-05-25,1093
1266,LHR-02,Lahore,2026-05-27,Zinger Burger,Burgers,1,701.55,701.55,2026-05-25,1093
1267,LHR-02,Lahore,2026-05-27,Fries,Sides,2,469.05,469.05,2026-05-25,1093
1268,LHR-02,Lahore,2026-05-27,Zinger Burger,Burgers,2,1438.65,1438.65,2026-05-25,1093
1269,LHR-02,Lahore,2026-05-27,Fries,Sides,2,451.2,451.2,2026-05-25,1093
1270,LHR-03,Lahore,2026-05-27,Zinger Burger,Burgers,1,669.12,669.12,2026-05-25,1008
1271,LHR-03,Lahore,2026-05-27,Nihari,Main Course,2,1926.69,1926.69,2026-05-25,1008
1272,LHR-03,Lahore,2026-05-27,Fries,Sides,2,484.43,484.43,2026-05-25,1008
1273,LHR-03,Lahore,2026-05-27,Chicken Karahi,Main Course,2,2375.03,2375.03,2026-05-25,1008
1274,LHR-03,Lahore,2026-05-27,Chicken Karahi,Main Course,1,1170.42,1170.42,2026-05-25,1008
1275,LHR-03,Lahore,2026-05-27,Fries,Sides,2,485.27,485.27,2026-05-25,1008
1276,LHR-03,Lahore,2026-05-27,Zinger Burger,Burgers,2,1355.22,1355.22,2026-05-25,1008
1277,LHR-03,Lahore,2026-05-27,Chapli Kabab,BBQ,3,2137.49,2137.49,2026-05-25,1008
1278,LHR-03,Lahore,2026-05-27,Fries,Sides,3,724.02,724.02,2026-05-25,1008
1279,LHR-03,Lahore,2026-05-27,Beef Biryani,Rice,2,1003.18,1003.18,2026-05-25,1008
1280,LHR-03,Lahore,2026-05-27,Beef Biryani,Rice,2,974.75,974.75,2026-05-25,1008
1281,LHR-03,Lahore,2026-05-27,Zinger Burger,Burgers,2,1352.84,1352.84,2026-05-25,1008
1282,KHI-01,Karachi,2026-05-28,Zinger Burger,Burgers,1,623.06,623.06,2026-05-25,1439
1283,KHI-01,Karachi,2026-05-28,Fries,Sides,1,243.0,243.0,2026-05-25,1439
1284,KHI-01,Karachi,2026-05-28,Soft Drink,Beverages,1,124.48,124.48,2026-05-25,1439
1285,KHI-01,Karachi,2026-05-28,Zinger Burger,Burgers,1,669.84,669.84,2026-05-25,1439
1286,KHI-01,Karachi,2026-05-28,Fries,Sides,1,,249.74,2026-05-25,1439
1287,KHI-01,Karachi,2026-05-28,Chicken Karahi,Main Course,2,2414.08,2414.08,2026-05-25,1439
1288,KHI-01,Karachi,2026-05-28,Chapli Kabab,BBQ,1,744.72,744.72,2026-05-25,1439
1289,KHI-01,Karachi,2026-05-28,Fries,Sides,1,242.61,242.61,2026-05-25,1439
1290,KHI-01,Karachi,2026-05-28,Fries,Sides,1,256.84,256.84,2026-05-25,1439
1291,KHI-01,Karachi,2026-05-28,Fries,Sides,2,494.95,494.95,2026-05-25,1439
1292,KHI-01,Karachi,2026-05-28,Zinger Burger,Burgers,1,642.93,642.93,2026-05-25,1439
1293,KHI-01,Karachi,2026-05-28,Chicken Karahi,Main Course,3,3797.78,3797.78,2026-05-25,1439
1294,KHI-01,Karachi,2026-05-28,Fries,Sides,1,260.32,260.32,2026-05-25,1439
1295,KHI-01,Karachi,2026-05-28,Zinger Burger,Burgers,1,676.44,676.44,2026-05-25,1439
1296,KHI-01,Karachi,2026-05-28,Chicken Karahi,Main Course,1,1278.33,1278.33,2026-05-25,1439
1297,KHI-01,Karachi,2026-05-28,Beef Biryani,Rice,1,480.5,480.5,2026-05-25,1439
1298,KHI-01,Karachi,2026-05-28,Beef Biryani,Rice,2,992.73,992.73,2026-05-25,1439
1299,KHI-01,Karachi,2026-05-28,Beef Biryani,Rice,2,945.11,945.11,2026-05-25,1439
1300,KHI-01,Karachi,2026-05-28,Nihari,Main Course,1,965.4,965.4,2026-05-25,1439
1301,KHI-02,Karachi,2026-05-28,Beef Biryani,Rice,2,964.66,964.66,2026-05-25,1307
1302,KHI-02,Karachi,2026-05-28,Beef Biryani,Rice,1,494.28,494.28,2026-05-25,1307
1303,KHI-02,Karachi,2026-05-28,Chicken Karahi,Main Course,2,2301.81,2301.81,2026-05-25,1307
1304,KHI-02,Karachi,2026-05-28,Fries,Sides,2,552.31,552.31,2026-05-25,1307
1305,KHI-02,Karachi,2026-05-28,Chicken Karahi,Main Course,1,1139.64,1139.64,2026-05-25,1307
1306,KHI-02,Karachi,2026-05-28,Chicken Karahi,Main Course,1,1127.15,1127.15,2026-05-25,1307
1307,KHI-02,Karachi,2026-05-28,Nihari,Main Course,3,3015.03,3015.03,2026-05-25,1307
1308,KHI-02,Karachi,2026-05-28,Chapli Kabab,BBQ,1,727.71,727.71,2026-05-25,1307
1309,KHI-02,Karachi,2026-05-28,Chapli Kabab,BBQ,2,1443.69,1443.69,2026-05-25,1307
1310,KHI-02,Karachi,2026-05-28,Fries,Sides,3,773.56,773.56,2026-05-25,1307
1311,KHI-02,Karachi,2026-05-28,Chapli Kabab,BBQ,1,699.57,699.57,2026-05-25,1307
1312,KHI-02,Karachi,2026-05-28,Chapli Kabab,BBQ,1,668.6,668.6,2026-05-25,1307
1313,KHI-02,Karachi,2026-05-28,Fries,Sides,2,501.9,501.9,2026-05-25,1307
1314,KHI-02,Karachi,2026-05-28,Chicken Karahi,Main Course,3,3478.11,3478.11,2026-05-25,1307
1315,KHI-02,Karachi,2026-05-28,Soft Drink,Beverages,3,377.55,377.55,2026-05-25,1307
1316,KHI-03,Karachi,2026-05-28,Beef Biryani,Rice,2,920.38,920.38,2026-05-25,1098
1317,KHI-03,Karachi,2026-05-28,Beef Biryani,Rice,3,1416.86,1416.86,2026-05-25,1098
1318,KHI-03,Karachi,2026-05-28,Nihari,Main Course,2,1939.23,1939.23,2026-05-25,1098
1319,KHI-03,Karachi,2026-05-28,Soft Drink,Beverages,2,233.24,233.24,2026-05-25,1098
1320,KHI-03,Karachi,2026-05-28,Fries,Sides,3,719.17,719.17,2026-05-25,1098
1321,KHI-03,Karachi,2026-05-28,Nihari,Main Course,1,961.58,961.58,2026-05-25,1098
1322,KHI-03,Karachi,2026-05-28,Chicken Karahi,Main Course,1,1214.7,1214.7,2026-05-25,1098
1323,KHI-03,Karachi,2026-05-28,Nihari,Main Course,2,1851.84,1851.84,2026-05-25,1098
1324,KHI-03,Karachi,2026-05-28,Chicken Karahi,Main Course,2,2343.48,2343.48,2026-05-25,1098
1325,KHI-03,Karachi,2026-05-28,Fries,Sides,1,252.9,252.9,2026-05-25,1098
1326,KHI-03,Karachi,2026-05-28,Zinger Burger,Burgers,2,1205.87,1205.87,2026-05-25,1098
1327,KHI-03,Karachi,2026-05-28,Chapli Kabab,BBQ,1,650.74,650.74,2026-05-25,1098
1328,KHI-03,Karachi,2026-05-28,Soft Drink,Beverages,1,115.69,115.69,2026-05-25,1098
1329,LHR-01,Lahore,2026-05-28,Chapli Kabab,BBQ,1,710.88,710.88,2026-05-25,1503
1330,LHR-01,Lahore,2026-05-28,Chapli Kabab,BBQ,1,751.64,751.64,2026-05-25,1503
1331,LHR-01,Lahore,2026-05-28,Nihari,Main Course,2,1981.48,1981.48,2026-05-25,1503
1332,LHR-01,Lahore,2026-05-28,Zinger Burger,Burgers,2,1289.6,1289.6,2026-05-25,1503
1333,LHR-01,Lahore,2026-05-28,Chicken Karahi,Main Course,1,1198.86,1198.86,2026-05-25,1503
1334,LHR-01,Lahore,2026-05-28,Chicken Karahi,Main Course,3,3419.54,3419.54,2026-05-25,1503
1335,LHR-01,Lahore,2026-05-28,Fries,Sides,2,499.54,499.54,2026-05-25,1503
1336,LHR-01,Lahore,2026-05-28,Chicken Karahi,Main Course,3,3548.04,3548.04,2026-05-25,1503
1337,LHR-01,Lahore,2026-05-28,Soft Drink,Beverages,3,365.81,365.81,2026-05-25,1503
1338,LHR-01,Lahore,2026-05-28,Soft Drink,Beverages,2,230.07,230.07,2026-05-25,1503
1339,LHR-01,Lahore,2026-05-28,Zinger Burger,Burgers,1,666.88,666.88,2026-05-25,1503
1340,LHR-01,Lahore,2026-05-28,Nihari,Main Course,1,1022.81,1022.81,2026-05-25,1503
1341,LHR-01,Lahore,2026-05-28,Fries,Sides,3,745.92,745.92,2026-05-25,1503
1342,LHR-01,Lahore,2026-05-28,Chicken Karahi,Main Course,1,1224.1,1224.1,2026-05-25,1503
1343,LHR-01,Lahore,2026-05-28,Chapli Kabab,BBQ,2,1448.31,1448.31,2026-05-25,1503
1344,LHR-01,Lahore,2026-05-28,Chapli Kabab,BBQ,2,1371.91,1371.91,2026-05-25,1503
1345,LHR-01,Lahore,2026-05-28,Chapli Kabab,BBQ,1,707.84,707.84,2026-05-25,1503
1346,LHR-01,Lahore,2026-05-28,Soft Drink,Beverages,1,120.08,120.08,2026-05-25,1503
1347,LHR-01,Lahore,2026-05-28,Nihari,Main Course,1,954.64,954.64,2026-05-25,1503
1348,LHR-02,Lahore,2026-05-28,Chicken Karahi,Main Course,1,1201.47,1201.47,2026-05-25,1093
1349,LHR-02,Lahore,2026-05-28,Chicken Karahi,Main Course,-1,1229.88,1229.88,2026-05-25,1093
1350,LHR-02,Lahore,2026-05-28,Zinger Wrap,Wraps,3,1769.72,1769.72,2026-05-25,1093
1351,LHR-02,Lahore,2026-05-28,Beef Biryani,Rice,1,503.02,503.02,2026-05-25,1093
1352,LHR-02,Lahore,2026-05-28,Chicken Karahi,Main Course,3,3987.57,3987.57,2026-05-25,1093
1353,LHR-02,Lahore,2026-05-28,Soft Drink,Beverages,1,115.4,115.4,2026-05-25,1093
1354,LHR-02,Lahore,2026-05-28,Nihari,Main Course,1,991.44,991.44,2026-05-25,1093
1355,LHR-02,Lahore,2026-05-28,Chicken Karahi,Main Course,1,1211.0,1211.0,2026-05-25,1093
1356,LHR-02,Lahore,2026-05-28,Chicken Karahi,Main Course,1,1331.39,1331.39,2026-05-25,1093
1357,LHR-02,Lahore,2026-05-28,Beef Biryani,Rice,1,460.6,460.6,2026-05-25,1093
1358,LHR-02,Lahore,2026-05-28,Zinger Burger,Burgers,3,1868.13,1868.13,2026-05-25,1093
1359,LHR-02,Lahore,2026-05-28,Beef Biryani,Rice,1,465.61,465.61,2026-05-25,1093
1360,LHR-03,Lahore,2026-05-28,Zinger Burger,Burgers,1,632.91,632.91,2026-05-25,1008
1361,LHR-03,Lahore,2026-05-28,Nihari,Main Course,3,2741.82,2741.82,2026-05-25,1008
1362,LHR-03,Lahore,2026-05-28,Beef Biryani,Rice,3,1450.83,1450.83,2026-05-25,1008
1363,LHR-03,Lahore,2026-05-28,Soft Drink,Beverages,1,122.05,122.05,2026-05-25,1008
1364,LHR-03,Lahore,2026-05-28,Zinger Burger,Burgers,2,1421.95,1421.95,2026-05-25,1008
1365,LHR-03,Lahore,2026-05-28,Nihari,Main Course,2,1990.29,1990.29,2026-05-25,1008
1366,KHI-01,Karachi,2026-05-29,Soft Drink,Beverages,2,229.22,229.22,2026-05-25,1439
1367,KHI-01,Karachi,2026-05-29,Chapli Kabab,BBQ,1,717.22,717.22,2026-05-25,1439
1368,KHI-01,Karachi,2026-05-29,Zinger Burger,Burgers,1,607.09,607.09,2026-05-25,1439
1369,KHI-01,Karachi,2026-05-29,Soft Drink,Beverages,1,130.99,130.99,2026-05-25,1439
1370,KHI-01,Karachi,2026-05-29,Zinger Burger,Burgers,2,1376.66,1376.66,2026-05-25,1439
1371,KHI-01,Karachi,2026-05-29,Zinger Burger,Burgers,1,634.75,634.75,2026-05-25,1439
1372,KHI-01,Karachi,2026-05-29,Beef Biryani,Rice,2,877.77,877.77,2026-05-25,1439
1373,KHI-01,Karachi,2026-05-29,Nihari,Main Course,1,1014.31,1014.31,2026-05-25,1439
1374,KHI-01,Karachi,2026-05-29,Chicken Karahi,Main Course,1,1193.13,1193.13,2026-05-25,1439
1375,KHI-01,Karachi,2026-05-29,Fries,Sides,2,530.95,530.95,2026-05-25,1439
1376,KHI-01,Karachi,2026-05-29,Chicken Karahi,Main Course,2,2208.67,2208.67,2026-05-25,1439
1377,KHI-01,Karachi,2026-05-29,Fries,Sides,2,485.02,485.02,2026-05-25,1439
1378,KHI-01,Karachi,2026-05-29,Soft Drink,Beverages,1,120.03,120.03,2026-05-25,1439
1379,KHI-01,Karachi,2026-05-29,Fries,Sides,1,250.59,250.59,2026-05-25,1439
1380,KHI-01,Karachi,2026-05-29,Zinger Burger,Burgers,2,1270.75,1270.75,2026-05-25,1439
1381,KHI-01,Karachi,2026-05-29,Beef Biryani,Rice,3,1484.85,1484.85,2026-05-25,1439
1382,KHI-02,Karachi,2026-05-29,Chicken Karahi,Main Course,1,1191.46,1191.46,2026-05-25,1307
1383,KHI-02,Karachi,2026-05-29,Beef Biryani,Rice,2,965.77,965.77,2026-05-25,1307
1384,KHI-02,Karachi,2026-05-29,Nihari,Main Course,2,1948.87,1948.87,2026-05-25,1307
1385,KHI-02,Karachi,2026-05-29,Soft Drink,Beverages,1,124.27,124.27,2026-05-25,1307
1386,KHI-02,Karachi,2026-05-29,Zinger Burger,Burgers,1,613.45,613.45,2026-05-25,1307
1387,KHI-02,Karachi,2026-05-29,Nihari,Main Course,3,2631.39,2631.39,2026-05-25,1307
1388,KHI-02,Karachi,2026-05-29,Nihari,Main Course,3,3032.07,3032.07,2026-05-25,1307
1389,KHI-02,Karachi,2026-05-29,Soft Drink,Beverages,1,121.99,121.99,2026-05-25,1307
1390,KHI-02,Karachi,2026-05-29,Chicken Karahi,Main Course,1,1155.09,1155.09,2026-05-25,1307
1391,KHI-02,Karachi,2026-05-29,Chicken Karahi,Main Course,2,2586.14,2586.14,2026-05-25,1307
1392,KHI-02,Karachi,2026-05-29,Fries,Sides,1,251.45,251.45,2026-05-25,1307
1393,KHI-02,Karachi,2026-05-29,Nihari,Main Course,1,1006.02,1006.02,2026-05-25,1307
1394,KHI-03,Karachi,2026-05-29,Zinger Wrap,Wraps,1,606.67,606.67,2026-05-25,1098
1395,KHI-03,Karachi,2026-05-29,Nihari,Main Course,2,2066.76,2066.76,2026-05-25,1098
1396,KHI-03,Karachi,2026-05-29,Chicken Karahi,Main Course,3,3555.19,3555.19,2026-05-25,1098
1397,KHI-03,Karachi,2026-05-29,Fries,Sides,1,262.14,262.14,2026-05-25,1098
1398,KHI-03,Karachi,2026-05-29,Soft Drink,Beverages,2,247.74,247.74,2026-05-25,1098
1399,KHI-03,Karachi,2026-05-29,Nihari,Main Course,3,3045.03,3045.03,2026-05-25,1098
1400,KHI-03,Karachi,2026-05-29,Chapli Kabab,BBQ,2,1332.46,1332.46,2026-05-25,1098
1401,KHI-03,Karachi,2026-05-29,Nihari,Main Course,1,982.59,982.59,2026-05-25,1098
1402,KHI-03,Karachi,2026-05-29,Fries,Sides,2,526.46,526.46,2026-05-25,1098
1403,KHI-03,Karachi,2026-05-29,Zinger Burger,Burgers,3,1778.52,1778.52,2026-05-25,1098
1404,KHI-03,Karachi,2026-05-29,Nihari,Main Course,2,1787.59,1787.59,2026-05-25,1098
1405,KHI-03,Karachi,2026-05-29,Zinger Burger,Burgers,1,583.72,583.72,2026-05-25,1098
1406,KHI-03,Karachi,2026-05-29,Soft Drink,Beverages,2,236.77,236.77,2026-05-25,1098
1407,KHI-03,Karachi,2026-05-29,Soft Drink,Beverages,1,124.31,124.31,2026-05-25,1098
1408,LHR-01,Lahore,2026-05-29,Beef Biryani,Rice,2,963.56,963.56,2026-05-25,1503
1409,LHR-01,Lahore,2026-05-29,Fries,Sides,3,811.07,811.07,2026-05-25,1503
1410,LHR-01,Lahore,2026-05-29,Soft Drink,Beverages,1,111.72,111.72,2026-05-25,1503
1411,LHR-01,Lahore,2026-05-29,Soft Drink,Beverages,1,109.78,109.78,2026-05-25,1503
1412,LHR-01,Lahore,2026-05-29,Fries,Sides,1,249.31,249.31,2026-05-25,1503
1413,LHR-01,Lahore,2026-05-29,Chapli Kabab,BBQ,3,2140.33,2140.33,2026-05-25,1503
1414,LHR-01,Lahore,2026-05-29,Chicken Karahi,Main Course,2,2396.08,2396.08,2026-05-25,1503
1415,LHR-01,Lahore,2026-05-29,Soft Drink,Beverages,1,107.6,107.6,2026-05-25,1503
1416,LHR-01,Lahore,2026-05-29,Fries,Sides,2,497.77,497.77,2026-05-25,1503
1417,LHR-01,Lahore,2026-05-29,Zinger Burger,Burgers,2,1215.21,1215.21,2026-05-25,1503
1418,LHR-01,Lahore,2026-05-29,Zinger Wrap,Wraps,1,568.42,568.42,2026-05-25,1503
1419,LHR-01,Lahore,2026-05-29,Nihari,Main Course,2,1934.83,1934.83,2026-05-25,1503
1420,LHR-01,Lahore,2026-05-29,Zinger Burger,Burgers,3,1858.36,1858.36,2026-05-25,1503
1421,LHR-01,Lahore,2026-05-29,Soft Drink,Beverages,2,233.83,233.83,2026-05-25,1503
1422,LHR-01,Lahore,2026-05-29,Zinger Burger,Burgers,1,615.58,615.58,2026-05-25,1503
1423,LHR-01,Lahore,2026-05-29,Chapli Kabab,BBQ,2,1395.61,1395.61,2026-05-25,1503
1424,LHR-01,Lahore,2026-05-29,Soft Drink,Beverages,3,377.19,377.19,2026-05-25,1503
1425,LHR-01,Lahore,2026-05-29,Soft Drink,Beverages,1,114.09,114.09,2026-05-25,1503
1426,LHR-01,Lahore,2026-05-29,Chicken Karahi,Main Course,1,1230.24,1230.24,2026-05-25,1503
1427,LHR-01,Lahore,2026-05-29,Beef Biryani,Rice,1,467.27,467.27,2026-05-25,1503
1428,LHR-01,Lahore,2026-05-29,Soft Drink,Beverages,3,345.73,345.73,2026-05-25,1503
1429,LHR-01,Lahore,2026-05-29,Soft Drink,Beverages,1,119.36,119.36,2026-05-25,1503
1430,LHR-01,Lahore,2026-05-29,Zinger Burger,Burgers,3,1849.06,1849.06,2026-05-25,1503
1431,LHR-01,Lahore,2026-05-29,Chicken Karahi,Main Course,3,3500.34,3500.34,2026-05-25,1503
1432,LHR-02,Lahore,2026-05-29,Beef Biryani,Rice,1,527.15,527.15,2026-05-25,1093
1433,LHR-02,Lahore,2026-05-29,Zinger Burger,Burgers,2,1302.29,1302.29,2026-05-25,1093
1434,LHR-02,Lahore,2026-05-29,Fries,Sides,1,241.25,241.25,2026-05-25,1093
1435,LHR-02,Lahore,2026-05-29,Chicken Karahi,Main Course,1,1212.84,1212.84,2026-05-25,1093
1436,LHR-02,Lahore,2026-05-29,Soft Drink,Beverages,1,119.33,119.33,2026-05-25,1093
1437,LHR-02,Lahore,2026-05-29,Beef Biryani,Rice,2,949.39,949.39,2026-05-25,1093
1438,LHR-02,Lahore,2026-05-29,Nihari,Main Course,2,1958.35,1958.35,2026-05-25,1093
1439,LHR-02,Lahore,2026-05-29,Nihari,Main Course,2,1971.96,1971.96,2026-05-25,1093
1440,LHR-02,Lahore,2026-05-29,Soft Drink,Beverages,2,233.63,233.63,2026-05-25,1093
1441,LHR-02,Lahore,2026-05-29,Chicken Karahi,Main Course,2,2330.9,2330.9,2026-05-25,1093
1442,LHR-02,Lahore,2026-05-29,Beef Biryani,Rice,2,946.8,946.8,2026-05-25,1093
1443,LHR-03,Lahore,2026-05-29,Chicken Karahi,Main Course,2,2218.18,2218.18,2026-05-25,1008
1444,LHR-03,Lahore,2026-05-29,Beef Biryani,Rice,1,512.8,512.8,2026-05-25,1008
1445,LHR-03,Lahore,2026-05-29,Nihari,Main Course,2,2056.27,2056.27,2026-05-25,1008
1446,LHR-03,Lahore,2026-05-29,Chapli Kabab,BBQ,2,1382.57,1382.57,2026-05-25,1008
1447,LHR-03,Lahore,2026-05-29,Nihari,Main Course,1,977.39,977.39,2026-05-25,1008
1448,LHR-03,Lahore,2026-05-29,Nihari,Main Course,3,2894.35,2894.35,2026-05-25,1008
1449,KHI-01,Karachi,2026-05-30,Nihari,Main Course,2,2006.36,2006.36,2026-05-25,1439
1450,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,1,119.23,119.23,2026-05-25,1439
1451,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,2,228.53,228.53,2026-05-25,1439
1452,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,1,110.36,110.36,2026-05-25,1439
1453,KHI-01,Karachi,2026-05-30,Chapli Kabab,BBQ,2,1414.24,1414.24,2026-05-25,1439
1454,KHI-01,Karachi,2026-05-30,Fries,Sides,2,481.09,481.09,2026-05-25,1439
1455,KHI-01,Karachi,2026-05-30,Chapli Kabab,BBQ,1,650.22,650.22,2026-05-25,1439
1456,KHI-01,Karachi,2026-05-30,Chicken Karahi,Main Course,2,2322.41,2322.41,2026-05-25,1439
1457,KHI-01,Karachi,2026-05-30,Fries,Sides,1,236.48,236.48,2026-05-25,1439
1458,KHI-01,Karachi,2026-05-30,Fries,Sides,1,271.09,271.09,2026-05-25,1439
1459,KHI-01,Karachi,2026-05-30,Chapli Kabab,BBQ,3,2192.57,2192.57,2026-05-25,1439
1460,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,3,359.86,359.86,2026-05-25,1439
1461,KHI-01,Karachi,2026-05-30,Fries,Sides,2,537.0,537.0,2026-05-25,1439
1462,KHI-01,Karachi,2026-05-30,Beef Biryani,Rice,2,963.71,963.71,2026-05-25,1439
1463,KHI-01,Karachi,2026-05-30,Zinger Burger,Burgers,1,622.01,622.01,2026-05-25,1439
1464,KHI-01,Karachi,2026-05-30,Chapli Kabab,BBQ,1,753.31,753.31,2026-05-25,1439
1465,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,1,123.23,123.23,2026-05-25,1439
1466,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,1,113.78,113.78,2026-05-25,1439
1467,KHI-01,Karachi,2026-05-30,Beef Biryani,Rice,2,950.86,950.86,2026-05-25,1439
1468,KHI-01,Karachi,2026-05-30,Beef Biryani,Rice,1,458.99,458.99,2026-05-25,1439
1469,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,1,111.7,111.7,2026-05-25,1439
1470,KHI-01,Karachi,2026-05-30,Chapli Kabab,BBQ,2,1464.83,1464.83,2026-05-25,1439
1471,KHI-01,Karachi,2026-05-30,Fries,Sides,3,821.6,821.6,2026-05-25,1439
1472,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,3,334.83,334.83,2026-05-25,1439
1473,KHI-01,Karachi,2026-05-30,Fries,Sides,1,257.04,257.04,2026-05-25,1439
1474,KHI-01,Karachi,2026-05-30,Soft Drink,Beverages,2,232.19,232.19,2026-05-25,1439
1475,KHI-01,Karachi,2026-05-30,Zinger Burger,Burgers,2,1268.34,1268.34,2026-05-25,1439
1476,KHI-02,Karachi,2026-05-30,Fries,Sides,1,239.2,239.2,2026-05-25,1307
1477,KHI-02,Karachi,2026-05-30,Chicken Karahi,Main Course,3,3608.73,3608.73,2026-05-25,1307
1478,KHI-02,Karachi,2026-05-30,Zinger Burger,Burgers,3,1868.98,1868.98,2026-05-25,1307
1479,KHI-02,Karachi,2026-05-30,Fries,Sides,1,253.38,253.38,2026-05-25,1307
1480,KHI-02,Karachi,2026-05-30,Zinger Burger,Burgers,1,648.37,648.37,2026-05-25,1307
1481,KHI-02,Karachi,2026-05-30,Chapli Kabab,BBQ,1,691.64,691.64,2026-05-25,1307
1482,KHI-02,Karachi,2026-05-30,Nihari,Main Course,1,906.89,906.89,2026-05-25,1307
1483,KHI-02,Karachi,2026-05-30,Chapli Kabab,BBQ,2,1359.63,1359.63,2026-05-25,1307
1484,KHI-02,Karachi,2026-05-30,Beef Biryani,Rice,1,498.13,498.13,2026-05-25,1307
1485,KHI-02,Karachi,2026-05-30,Fries,Sides,2,512.52,512.52,2026-05-25,1307
1486,KHI-02,Karachi,2026-05-30,Beef Biryani,Rice,1,456.54,456.54,2026-05-25,1307
1487,KHI-02,Karachi,2026-05-30,Beef Biryani,Rice,1,482.38,482.38,2026-05-25,1307
1488,KHI-02,Karachi,2026-05-30,Fries,Sides,2,518.78,518.78,2026-05-25,1307
1489,KHI-02,Karachi,2026-05-30,Chicken Karahi,Main Course,2,2199.67,2199.67,2026-05-25,1307
1490,KHI-03,Karachi,2026-05-30,Beef Biryani,Rice,1,464.1,464.1,2026-05-25,1098
1491,KHI-03,Karachi,2026-05-30,Soft Drink,Beverages,3,370.27,370.27,2026-05-25,1098
1492,KHI-03,Karachi,2026-05-30,Nihari,Main Course,2,1827.49,1827.49,2026-05-25,1098
1493,KHI-03,Karachi,2026-05-30,Nihari,Main Course,3,2592.8,2592.8,2026-05-25,1098
1494,KHI-03,Karachi,2026-05-30,Zinger Burger,Burgers,2,1194.21,1194.21,2026-05-25,1098
1495,KHI-03,Karachi,2026-05-30,Nihari,Main Course,3,2856.85,2856.85,2026-05-25,1098
1496,KHI-03,Karachi,2026-05-30,Beef Biryani,Rice,1,486.23,486.23,2026-05-25,1098
1497,KHI-03,Karachi,2026-05-30,Soft Drink,Beverages,1,114.57,114.57,2026-05-25,1098
1498,KHI-03,Karachi,2026-05-30,Nihari,Main Course,3,2941.0,2941.0,2026-05-25,1098
1499,KHI-03,Karachi,2026-05-30,Fries,Sides,3,687.69,687.69,2026-05-25,1098
1500,KHI-03,Karachi,2026-05-30,Nihari,Main Course,2,1893.72,1893.72,2026-05-25,1098
1501,KHI-03,Karachi,2026-05-30,Nihari,Main Course,1,892.48,892.48,2026-05-25,1098
1502,KHI-03,Karachi,2026-05-30,Fries,Sides,2,483.7,483.7,2026-05-25,1098
1503,KHI-03,Karachi,2026-05-30,Chapli Kabab,BBQ,1,701.66,701.66,2026-05-25,1098
1504,KHI-03,Karachi,2026-05-30,Nihari,Main Course,3,2727.39,2727.39,2026-05-25,1098
1505,LHR-01,Lahore,2026-05-30,Nihari,Main Course,1,997.8,997.8,2026-05-25,1503
1506,LHR-01,Lahore,2026-05-30,Fries,Sides,1,242.79,242.79,2026-05-25,1503
1507,LHR-01,Lahore,2026-05-30,Zinger Burger,Burgers,2,1354.32,1354.32,2026-05-25,1503
1508,LHR-01,Lahore,2026-05-30,Zinger Burger,Burgers,2,1226.57,1226.57,2026-05-25,1503
1509,LHR-01,Lahore,2026-05-30,Soft Drink,Beverages,1,123.18,123.18,2026-05-25,1503
1510,LHR-01,Lahore,2026-05-30,Chicken Karahi,Main Course,2,2572.99,2572.99,2026-05-25,1503
1511,LHR-01,Lahore,2026-05-30,Chapli Kabab,BBQ,1,613.49,613.49,2026-05-25,1503
1512,LHR-01,Lahore,2026-05-30,Chicken Karahi,Main Course,2,2304.37,2304.37,2026-05-25,1503
1513,LHR-01,Lahore,2026-05-30,Nihari,Main Course,3,2932.23,2932.23,2026-05-25,1503
1514,LHR-01,Lahore,2026-05-30,Beef Biryani,Rice,3,1425.38,1425.38,2026-05-25,1503
1515,LHR-01,Lahore,2026-05-30,Fries,Sides,1,254.64,254.64,2026-05-25,1503
1516,LHR-01,Lahore,2026-05-30,Nihari,Main Course,2,1842.62,1842.62,2026-05-25,1503
1517,LHR-01,Lahore,2026-05-30,Zinger Burger,Burgers,2,1305.63,1305.63,2026-05-25,1503
